[|525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|, |525;392|, |525;399|, |525;406|, |525;413|, |525;420|]
[|525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|, |525;392|, |525;399|, |525;406|, |525;413|]
[|525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|, |525;392|, |525;399|, |525;406|]
[|525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|, |525;392|, |525;399|]
[|525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|, |525;392|]
[|525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|, |525;385|]
[|525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|, |525;378|]
[|525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|, |525;371|]
[|525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|, |525;364|]
[|525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|, |525;357|]
[|525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|, |525;350|]
[|525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|, |525;343|]
[|525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|, |525;336|]
[|525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|, |525;329|]
[|525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|, |525;322|]
[|525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|, |525;315|]
[|525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|, |525;308|]
[|525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|, |525;301|]
[|525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|, |525;294|]
[|525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|, |525;287|]
[|525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|, |525;280|]
[|525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|, |525;273|]
[|525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|, |525;266|]
[|525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|, |525;259|]
[|525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|, |525;252|]
[|525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|, |525;245|]
[|525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|, |525;238|]
[|525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|, |525;231|]
[|525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|, |525;224|]
[|525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|, |525;217|]
[|525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|, |525;210|]
[|525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|, |525;203|]
[|525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|, |525;196|]
[|525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|, |525;189|]
[|518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|, |525;182|]
[|511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|, |525;175|]
[|504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|, |525;168|]
[|497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|, |525;161|]
[|490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|, |525;154|]
[|483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|, |525;147|]
[|476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|, |525;140|]
[|469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|, |525;133|]
[|462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|, |525;126|]
[|455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|, |525;119|]
[|448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|, |525;112|]
[|441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|, |525;105|]
[|434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|, |518;105|]
[|427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|, |511;105|]
[|420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|, |504;105|]
[|413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|, |497;105|]
[|406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|, |490;105|]
[|399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|, |483;105|]
[|392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|, |476;105|]
[|385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|, |469;105|]
[|378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|, |462;105|]
[|371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|, |455;105|]
[|364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|, |448;105|]
[|357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|, |441;105|]
[|350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|, |434;105|]
[|343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|, |427;105|]
[|336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|, |420;105|]
[|329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|, |413;105|]
[|322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|, |406;105|]
[|315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|, |399;105|]
[|308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|, |392;105|]
[|301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|, |385;105|]
[|294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|, |378;105|]
[|287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|, |371;105|]
[|280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|, |364;105|]
[|273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|, |357;105|]
[|266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|, |350;105|]
[|259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|, |343;105|]
[|252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|, |336;105|]
[|245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|, |329;105|]
[|238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|, |322;105|]
[|231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|, |315;105|]
[|224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|, |308;105|]
[|217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|, |301;105|]
[|210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|, |294;105|]
[|203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|, |287;105|]
[|196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|, |280;105|]
[|189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|, |273;105|]
[|182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|, |266;105|]
[|175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|, |259;105|]
[|168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|, |252;105|]
[|161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|, |245;105|]
[|154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|, |238;105|]
[|147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|, |231;105|]
[|140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|, |224;105|]
[|133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|, |217;105|]
[|126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|, |210;105|]
[|119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|, |203;105|]
[|112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|, |196;105|]
[|105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|, |189;105|]
[|105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|, |182;105|]
[|105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|, |175;105|]
[|105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|, |168;105|]
[|105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|, |161;105|]
[|105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|, |154;105|]
[|105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|, |147;105|]
[|105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|, |140;105|]
[|105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|, |133;105|]
[|105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|, |126;105|]
[|105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|, |119;105|]
[|105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|, |112;105|]
[|105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|, |105;105|]
[|105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|, |105;112|]
[|105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|, |105;119|]
[|105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|, |105;126|]
[|105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|, |105;133|]
[|105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|, |105;140|]
[|105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|, |105;147|]
[|105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|, |105;154|]
[|105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|, |105;161|]
[|105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|, |105;168|]
[|105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|, |105;175|]
[|105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|, |105;182|]
[|105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|, |105;189|]
[|105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|, |105;196|]
[|105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|, |105;203|]
[|105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|, |105;210|]
[|105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|, |105;217|]
[|105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|, |105;224|]
[|105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|, |105;231|]
[|112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|, |105;238|]
[|119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|, |105;245|]
[|126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|, |105;252|]
[|133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|, |105;259|]
[|140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|, |105;266|]
[|147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|, |105;273|]
[|154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|, |105;280|]
[|161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|, |105;287|]
[|168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|, |105;294|]
[|175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|, |105;301|]
[|182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|, |105;308|]
[|189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|, |105;315|]
[|196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|, |112;315|]
[|203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|, |119;315|]
[|210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|, |126;315|]
[|217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|, |133;315|]
[|224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|, |140;315|]
[|231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|, |147;315|]
[|238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|, |154;315|]
[|245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|, |161;315|]
[|252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|, |168;315|]
[|259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|, |175;315|]
[|266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|, |182;315|]
[|273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|, |189;315|]
[|280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|, |196;315|]
[|287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|, |203;315|]
[|294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|, |210;315|]
[|301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|, |217;315|]
[|308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|, |224;315|]
[|315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|, |231;315|]
[|322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|, |238;315|]
[|329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|, |245;315|]
[|336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|, |252;315|]
[|343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|, |259;315|]
[|350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|, |266;315|]
[|357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|, |273;315|]
[|364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|, |280;315|]
[|371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|, |287;315|]
[|378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|, |294;315|]
[|385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|, |301;315|]
[|392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|, |308;315|]
[|399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|, |315;315|]
[|406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|, |322;315|]
[|413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|, |329;315|]
[|420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|, |336;315|]
[|427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|, |343;315|]
[|434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|, |350;315|]
[|441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|, |357;315|]
[|448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|, |364;315|]
[|455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|, |371;315|]
[|462;315|, |455;315|, |448;315|, |441;315|, |434;315|, |427;315|, |420;315|, |413;315|, |406;315|, |399;315|, |392;315|, |385;315|, |378;315|]
